Handle,Timestamp,Content,Comments,Retweets,Likes
@Rainmaker1973,2023-06-28T13:21:26.000Z,"You can hear the words «Green Needle» or «Brainstorm» only based on which one you think about.

This is an auditory illusion, or a false perception of a real sound

[explanation: https://buff.ly/3ItCQfg]",779,"1,687","6,505"
@iampaulgrewal,2023-06-28T18:39:12.000Z,"No, seriously— what’s it gonna take?",149,224,904
@coinbase,2023-06-28T18:53:10.000Z,"Big news from Canada.

Canadian lawmakers have published a comprehensive report supporting blockchain technology.

Learn more:",446,"1,136","4,016"
@brian_armstrong,2023-06-27T22:56:58.000Z,"It's really crazy that Apple will unilaterally block you from running the software you want on your own device.

One of the most disrespectful parts of their culture, and it's damaging to their brand.",976,"1,555",10.4K
@twobitidiot,2023-06-21T15:33:52.000Z,"Bitcoin is the greatest investment asset in modern history.

Scoreboard:",55,116,513
@jessepollak,2023-06-27T17:41:08.000Z,"crypto winter

Builder Spring

ONCHAIN SUMMER",52,129,482
@brian_armstrong,2023-06-27T18:19:19.000Z,,210,383,"1,634"
@brian_armstrong,2023-06-26T22:59:27.000Z,"The U.S. is squandering an early lead, in part because SBF embarrassed some politicians and regulators who now want to look tough on crypto. Pretty much everyone else has moved on though, and FTX is not really discussed in UK, UAE, etc.

The way to solve it is just get sensible…",462,"1,392","6,905"
@jacqmelinek,2023-06-22T19:09:13.000Z,"Vibe check: Coinbase’s summit has a lot of attendees in suits, giving an institutional feel, compared to other crypto conferences which usually has people in hoodies and shorts.

And lots of convos outside, but auditorium is actually filled with people listening to panels.",37,39,284
@brian_armstrong,2023-06-26T03:12:44.000Z,"Economic freedom remains an important measure of every country's potential for growth and prosperity. And increasing economic freedom is Coinbase's mission.

The U.S. unfortunately has fallen in economic freedom rankings over the years https://reason.com/2023/06/21/economic-freedom-is-declining-in-the-u-s/…HT ",114,163,924
@brian_armstrong,2023-06-26T03:16:50.000Z,Here are the 2023 rankings https://heritage.org/index/,15,13,109
@brian_armstrong,2023-06-26T03:20:51.000Z,This is a post I wrote a while back on why I believe cryptocurrency is the most important technology we have to increase economic freedom in the worldhttps://medium.com/the-coinbase-blog/how-digital-currency-will-change-the-world-310663fe4332…Further reading/watching:https://youtube.com/watch?v=9aY94yJ3d3w…https://coinbase.com/blog/how-crypto-enables-economic-freedom…,44,50,258
@zoink,2023-06-25T03:54:03.000Z,… and AI safety is the new woke,73,104,339
@faryarshirzad,2023-06-23T19:21:32.000Z,Hong Kong decides to adopt crypto into its financial system late last year. In under 8 months they have rules in place and a regulator committed to working constructively with the industry. The race to lead on crypto is on even if the US government isn’t paying attention.,33,67,298
@TuongvyLe12,2023-06-22T20:22:52.000Z,"OH at  #StateofCrypto 2023 Summit in NYC:  “this is like one giant group hug” 

Just what the industry needed right now . Great day of programming & convo!",29,18,137
@yiryan,2023-06-21T21:46:51.000Z,"App Chains are not new. The difference in 2023 is that they are coming to EVM, where the majority of users + integrations (wallet, validator, bridge, node) support. Optimism’s OP Stack   is open-source and allows any project/team to launch their own roll-up chain. In…",44,79,370
@jacqmelinek,2023-06-22T15:07:44.000Z,"Coinbase's CEO  on the future of crypto at #StateofCrypto summit: 
 
""America is going to get this right.

This is a land of technology innovation.

It’s going to be a legal and regulated business.""",51,103,488
@cdixon,2023-06-22T15:14:28.000Z,"For the last 12 months I’ve been working on a book. I’m excited to talk about it for the first time today. Read Write Own: Building the Next Era of the Internet (March 2024, publisher: Random House)

Pre-order here: https://readwriteown.com",334,840,"3,262"
@fintechfrank,2023-06-22T13:11:42.000Z,"NEW REPORT 52% of Fortune 100 companies have pursued crypto and blockchain projects since the start of 2020, according to a report by Coinbase conducted in partnership with The Block Research.",42,108,387
@gakonst,2023-06-20T16:01:57.000Z,"We are excited to release Reth v0.1.0-alpha! Reth is a modular, contributor-friendly, and blazing-fast Ethereum node, in Rust, using the Apache/MIT license.

Let's unpack what is behind today's release.",96,432,"1,564"
@yugacohler,2023-06-20T15:11:48.000Z,"Last week, our head of Cryptography  released an illuminating whitepaper on how  Wallet-as-a-Service leverages Multiparty Computation to achieve best-in-class usability and security amongst non-custodial web3 wallet APIs...",14,39,230
@brian_armstrong,2023-06-22T01:37:15.000Z,,86,198,"1,346"
@mayazi,2023-06-20T18:05:31.000Z,"It’s almost like rating agencies are reprimanding the Gensler approach.
A country that lauds capitalism can’t afford to not have a crypto policy that isn’t “let’s shut the whole thing down”",40,78,323
@malekanoms,2023-06-17T14:43:23.000Z,"One of the requirement of being the global reserve currency and having the most dominant capital markets is an expectation of predictability.

For decades, people have trusted the dollar and US debt/equity markets because they trust our monetary policy and legal system, and the…",57,206,545
@BitcoinMagazine,2023-06-19T11:57:04.000Z,"NEW: $4.5 trillion Fidelity rumored to file for spot #bitcoin ETF

Race heating up? ",559,"2,743","9,753"
@brian_armstrong,2023-06-18T21:03:55.000Z,. is a great builder,80,91,403
@iampaulgrewal,2023-06-17T01:30:14.000Z,"We couldn't wait until our deadline next week to address the SEC's response to the June 6 order from the Third Circuit.  It is unusual for the government to defy a direct question from a federal court. But the SEC’s evasive response goes further, as we set out today. 1/5",187,762,"3,058"
@brian_armstrong,2023-06-16T03:55:31.000Z,Actually a pretty good song too.,136,392,"1,910"
@iampaulgrewal,2023-06-15T20:52:22.000Z,"We don't even have clarity from our government on whether ETH is a security.  One regulator says no, another regulator say yes, and yet another refuses to answer the question even testifying before Congress. It's way past time to fix that.",86,217,"1,003"
@jesse_hynes,2023-06-11T13:34:26.000Z,Something I learned about  that I didn’t know that increases my respect for them is that they acquired a broker-dealer license and it remains dormant.  Many companies in the blockchain space pretend like they are trying to be compliant.,16,36,272
@BraytonKey,2023-06-15T20:00:34.000Z,"We  are excited to work with   on the intersection of open source, science and crypto - .

Congrats on the raise! Now let's get scientists PAID! Read more from the team: https://researchhub.com/post/979/researchhub-raises-5m-to-help-scientists-monetize-their-research…",16,33,146
@jchervinsky,2023-06-15T14:59:56.000Z,"Today,  sent a FOIA request to the SEC seeking documents related to its dealings with Prometheum.

This whole story—Prometheum's ATS, its CEO's testimony in Congress—makes no sense.

Something fishy is going on here.  and I will get to the bottom of it ",156,585,"2,061"
@petejkim,2023-06-15T00:27:18.000Z,   has FIL and FLOW in their trading system. The SEC says FIL and FLOW are unregistered securities.,28,36,206
@brian_armstrong,2023-06-15T21:32:49.000Z,,91,165,"1,022"
@MattWalshInBos,2023-06-14T19:17:58.000Z,This Prometheum storyline has got to be the strangest thing I have seen in awhile in this industry. Has anyone actually looked into this? Beyond bizarre…,543,"3,036","6,991"
@brian_armstrong,2023-06-15T18:13:03.000Z,"Congrats to  and the whole  team!

Great progress on accelerating science",45,34,200
@PatrickAlphaC,2023-06-14T00:19:24.000Z,"Coinbase: we gonna IPO

SEC: you good

SEC: jk we suing you 

Coinbase: for what?

SEC: not telling you

Coinbase: wtf

SEC: unregistered securities 

Coinbase: which ones?

SEC: not telling you

Coinbase: THEN HOW CAN YOU SUE US? USA can you deal with this?

SEC: ok like Ada and…",604,"2,657",12.5K
@brian_armstrong,2023-06-15T17:28:12.000Z,,42,55,547
@iampaulgrewal,2023-06-13T22:10:35.000Z,"A few minutes ago, the SEC filed its response to the last week's Third Circuit. You can read it for yourself below together with my own initial read of it. 1/5",237,643,"2,394"
@bgarlinghouse,2023-06-13T12:50:09.000Z,"For the SEC to sue  and me personally for allegedly selling unregistered securities when their own Division Head deliberately created confusion about this…well, I don’t have a single polite word to describe this deplorable, politically-motivated overreach.",175,"1,136","6,343"
@yugacohler,2023-06-12T00:07:37.000Z,"The contrast between Prime Minister Sunak’s and President Biden’s position on crypto is mind-boggling. The decision of this administration to alienate crypto in the US will be remembered as a generational policy blunder, costing billions of dollars in lost economic output.",47,109,501
@TheMarkJung,2023-06-10T14:10:29.000Z,"In 2018, an Amazon employee shared the company’s “7 Tips for Business Writing.”

They’re a must-read for anyone who wants to write more clearly.

1. Use fewer than 30 words per sentence

Constraints drive clear thinking.

And the best constraints force you to use less words, not…",66,686,"3,726"
@twobitidiot,2023-06-12T18:44:49.000Z,"Chair Gensler in 2018 at a Bloomberg conference in NYC:

“Bitcoin. Ether. Litecoin. Bitcoin Cash. Why did I name those four? They’re not securities.”

What’s Goldman Gary going to say about this one? Deep fake?",419,"1,951","5,751"
@cameron,2023-06-11T22:54:19.000Z,A 10 year-long registration process with no end in sight!,130,250,"1,359"
@fintechfrank,2023-06-11T23:58:33.000Z,Statement from UK prime minister Rishi Sunak on a16z’s expansion to the UK:,194,811,"2,408"
@cdixon,2023-06-11T23:05:10.000Z,"The UK Prime Minister & policymakers across both parties see the promise of web3 and are committed to putting the right regulation and guardrails in place to protect consumers, foster innovation, and allow start-ups to flourish there. We’re excited to help them with this effort.",38,120,839
@cdixon,2023-06-11T23:05:09.000Z,"Big news to share:  is expanding to the UK We plan to open our first international office in London later this year, and will host the next Crypto Startup School there in 2024.

Why the UK? ",408,"1,434","5,217"
@brian_armstrong,2023-06-10T21:49:43.000Z,Full WSJ interview on YouTube,300,673,"2,804"
@brian_armstrong,2023-06-10T21:51:01.000Z,Adds important detail that was edited out of the shorter version,61,28,428
@TheWhyOfFI,2023-06-09T22:37:50.000Z,"Justice Gorsuch from a case last week: 

""Naturally, Congress remains free to revise the securities laws at any time, whether to address the rise of direct listings or any other development. Our only function lies in discerning and applying the law as WE find it."" (emph. added)",12,42,387
@brian_armstrong,2023-06-09T20:02:11.000Z,,413,779,"4,784"
@brian_armstrong,2023-06-08T23:48:30.000Z,"If you're in NYC head over to Wall Street to see our History of Money exhibit across the street from the , which couldn't be more timely.

Money is not static - it has continually been improved over time - and crypto is the most important technology we have to update the…",298,747,"4,855"
@sid_coelho,2023-06-08T14:45:16.000Z,Community Notes is quickly becoming my favorite feature on Twitter ,367,54,323
@brian_armstrong,2023-06-07T22:22:43.000Z,Smart take from ,"1,090",441,"1,853"
@faryarshirzad,2023-06-07T19:15:33.000Z,"Great to have  engaged on the good work being done on the Hill on legislation. Final enactment will take time, but the Biden Admin's engagement is critical.",829,23,145
