Handle,Timestamp,Content,Comments,Retweets,Likes
@binance,2023-04-21T17:22:45.000Z,"$10,000 Giveaway $EDU is coming to #Binance Launchpad!

To enter the giveaway: Retweet  Follow  &  Subscribe to $EDU launchpad  Complete the quiz below

Quiz ",3.3K,9.2K,9.4K
@cz_binance,2023-04-21T08:31:46.000Z,"I ""randomly"" followed a few people because they replied 4. I won't be able to follow everyone who do that, especially after I said this. I will continue to ""randomly"" follow positive people who are contributing to our communities. ",4.1K,1.4K,9.1K
@cz_binance,2023-04-21T08:02:02.000Z,New Launchpad. Happy Friday!,44,627,3.1K
@cz_binance,2023-04-20T19:17:27.000Z,Eid Mubarak,1.9K,2.7K,18K
@cz_binance,2023-04-20T13:18:12.000Z,Some highlights from my talk at Hong Kong Web3 Festival last week.,24,326,1.8K
@cz_binance,2023-04-20T11:55:08.000Z,"The European Parliament voted for MiCA to be implemented.

This means one of the world’s largest markets is introducing tailored regulations for crypto to protect users and support innovation. 

The fine details will matter, but overall we think this is a pragmatic solution to…",1.2K,2.6K,12K
@cz_binance,2023-04-20T06:48:39.000Z,"What is this ""halving"" they (the wizards of the magic internet money) keep talking about?",510,825,3.2K
@cz_binance,2023-04-20T06:47:05.000Z,"Before & after the halving, you will hear a lot of ""why didn't the price move (everyday)?""#bitcoin price:
1st halving, 2012 Nov: $12
2nd halving, 2016 Jul: $658
3rd halving, 2020 May: $8,800
4th 2024: ...

History does NOT predict the future. But zoom out...",966,1.4K,6.2K
@binance,2023-04-19T14:03:12.000Z,"Let's take a look at what #Binance Charity achieved last year.

From donating $15 million in more than 53 countries, to ramping up the support of global Web3 education, here are some key takeaways from the 2022  annual report ",341,299,1.2K
@binance,2023-04-19T12:02:29.000Z,"Win tickets to 's sold out After Hours Til Dawn tour!#Binance is giving you and a friend the opportunity to win exclusive tickets to any show on the tour.

To enter: RetweetTag a friend Complete the quiz below  

Good luck! ",512,559,1.1K
@binance,2023-04-18T14:25:33.000Z,"From working with regulators and training thousands of law enforcement agencies across the globe, the #Binance compliance team's primary goal is protecting users.

Here's more on what they do ",456,293,1.1K
@binance,2023-04-18T12:20:29.000Z,"Show us where you’re using your #Binance app for a chance to win $100! Here’s how: Retweet & follow   Take a POV photo of you using the app   Share it using #MyBinanceApp  

The 10 most creative and unique entries win.

Swipe for examples ",2.1K,2K,3.6K
@cz_binance,2023-04-18T11:45:39.000Z,A quick look at our product roadmap and how we make product decisions.,22,333,1.6K
@cz_binance,2023-04-18T04:48:53.000Z,"In business settings, most people are not clear with their asks, making communication 10x longer. Start with ""we need/want you to..."", then the reasons/gives if needed.",1.2K,1.4K,4.5K
@MattAhlborg,2023-04-17T14:14:13.000Z,"1/25   believes it the largest commerce platform in the space. As such, I wanted to share some deep thoughts on payment method (PM) popularity over time in the hope of pushing the industry forward. This first chart shows monthly active users for each PM since 2019:",275,287,878
@BSCNews,2023-04-16T08:51:56.000Z,"JUST IN: #Binance and  have officially launched the first #NFT in the history of Brasileirão Assaí.
The NFT provides exclusive real-world benefits for fans.",402,213,848
@binance,2023-04-15T19:59:28.000Z,"Meet , #Binance Chief Compliance Officer, with over 26 years of experience in legal and compliance.

Noah thinks that the speed of innovation, and product development at Binance is unlike anything that he’s ever seen in his career.",589,331,1.2K
@binance,2023-04-14T17:05:27.000Z,"#Binance has teams dedicated to assisting law enforcement agencies in fighting cybercrime. 

Our priority is to protect users and help keep the industry more secure.

Here’s a thread with some examples of how we've helped to recover user funds over the years ",511,377,1.5K
@cz_binance,2023-04-14T15:19:21.000Z,"Stay safe in crypto. Watch out for fake giveaways.

The team wrote some top tips on how to spot and avoid them in this blog.",36,1.1K,4.1K
@binance,2023-04-11T20:39:58.000Z,"As #Binance has grown as a company, we've continued to increase our investment of resources towards compliance.

Watch the video below to discover more about our dedicated team and the growth of our compliance efforts.",362,292,1.2K
@binance,2023-04-14T07:43:17.000Z,#Binance completes the 23rd Quarterly #BNB Burn! 2.02m #BNB has been burned ,541,926,3K
@cz_binance,2023-04-14T07:28:19.000Z,What Is a Coin Burn? | Binance Academy,1.8K,1.6K,6.4K
@tusdio,2023-04-12T12:17:15.000Z,"#TUSD Official Announcement!We're delighted to announce that $TUSD is now natively launched on .Token Address: 0x40af3827F39D0EAcBF4A168f8D4ee67c121D11c9For more details, read the full article!",203,288,1K
@binance,2023-04-13T12:49:41.000Z,"$ETH in the last 24h: Switched on staking withdrawals  Broke above $2,000 on #Binance",558,944,3.1K
@binance,2023-04-13T10:45:37.000Z,"It was great to see so many of you at #BinanceNight in Hong Kong!  

Thank you to our amazing Asia Pacific community and media partners for joining us to celebrate the Web3 Carnival Week.  

Stay tuned for more highlights this week.",336,281,1.2K
@cz_binance,2023-04-13T12:31:41.000Z,Happy Thai New Year Songkran!,1.2K,1.7K,8.9K
@cz_binance,2023-04-13T10:51:03.000Z,"Just another way to get #Bitcoin exposure.

How it works: https://pool.binance.com/en/cloud",31,427,2.8K
@cz_binance,2023-04-13T08:41:40.000Z,"Mentality difference.

No coiner: oh so much ETH is unlocked, so it must...

Hodler: I volunteered in locking some ETH for an undefined period of time a few years ago. ",1K,1K,6.5K
@cz_binance,2023-04-12T16:20:40.000Z,"lol, want to see more photos of the event, so I can feel like I attended...",752,812,4.4K
@cz_binance,2023-04-12T10:09:19.000Z,"I must admit, I miss the dim sum in HK. ",1.2K,892,5.8K
@cz_binance,2023-04-12T08:39:45.000Z,Live in an hour.,622,479,2.5K
@cz_binance,2023-04-12T06:40:40.000Z,HK banks start to support crypto. We will see more funds moving there. USDT alone is $80b market cap. More stable coins to come...,1.5K,2.8K,12K
@cz_binance,2023-04-12T06:16:44.000Z,Bitcoin Goes Legit In Argentina: Securities Regulator Approves BTC Index Futures Contracts On Rofex Exchange - Benzinga,38,1.8K,7.1K
@binance,2023-04-11T18:00:12.000Z,"#Binance has touched down in Hong Kong!

Look out for us if you're in the area - we'll be attending a few events, including Hong Kong Web3 Festival.

(Keep an eye on Victoria Harbour too )",552,439,2.3K
@cz_binance,2023-04-11T17:39:29.000Z,"4

Not for myself. Just really sad to see people spreading FUD in the industry. I unfollow / block them.",101,1.5K,9.4K
@cz_binance,2023-04-11T17:05:03.000Z,"We don't give ""early notice"" to project teams for delisting. No reason for the project teams to have a chance to act/trade before users.

We give notice to all users at the same time.",470,146,1.2K
@cz_binance,2023-04-11T13:45:20.000Z,,1.6K,491,5.6K
@cz_binance,2023-04-11T16:51:35.000Z,I think I use this emoji on more than half of my tweets. ,177,58,1.2K
@cz_binance,2023-04-11T16:51:54.000Z,but I could be wrong.,262,88,1.3K
@binancezh,2023-04-11T13:01:41.000Z,"参与Binance Glow Up Night - 币安「闪耀」之夜的最后一轮开放名额！

因社区反响强烈，我们特开放最后2个空降席位，顶级行业聚会期待您的参与！关注  +转推回复您想去的原因及明天18:00(UTC+8)是否能准时到场使用 #BinanceNight 标签截至4.12 11:00(UTC+8)

快来参与",337,155,575
@cz_binance,2023-04-10T18:25:38.000Z,"We are in it for the tech, right?",2.9K,1.5K,11K
@cz_binance,2023-04-10T15:26:59.000Z,Not in HK. I am VIRTUALLY attending the HK conference. Talk to you soon. ,1K,664,4.9K
@cz_binance,2023-04-10T07:50:27.000Z,"Happy Easter!#bitcoin doesn't stop on Easter, and neither do we.",1.3K,1K,7.6K
@cz_binance,2023-04-10T07:39:58.000Z,Systems should all be back to normal now. Some server issues before. Our team migrated off the affected servers. Thank you for your support! ,741,485,2.9K
@cz_binance,2023-04-10T06:27:36.000Z,"Seeing some issues with Futures UM Rest service/API, affecting UI and API. Our team is on it. Announcement coming soon. Thank you for your understanding. ",21,460,2.7K
@cz_binance,2023-04-10T06:29:34.000Z,"Futures CM (COIN-Margined) Contracts is not affected, only UM (USD-Margined) Contracts",3,65,591
@cz_binance,2023-04-08T20:40:53.000Z,"Haidilao, my favorite Chinese hot pot just opened in Dubai Mall. The owner credited me for planting the idea to him a year ago. He is ever so polite. I have always wondered how he created a system with such customer service. Learned so much from him. ",1.9K,922,7.2K
@NoahBPerlman,2023-04-08T15:18:18.000Z,"Thanks  for covering my fireside chat at  #links23 conference this week. Great compliance serves the crypto industry AND protects  users.  It is a challenge to get it right but important for continued adoption.
 https://wsj.com/articles/binance-compliance-chief-calls-his-job-one-of-the-most-challenging-3cead7cc… via ",317,120,691
@cz_binance,2023-04-07T20:14:08.000Z,Allah yaghneek.,5.3K,4K,33K
@cz_binance,2023-04-07T06:27:16.000Z,Will also buy a drink for the bull who puts the #bitcoin whitepaper in every copy of Windows.Everyone should be carrying it.,1.2K,1.3K,8.4K
@cz_binance,2023-04-06T21:39:23.000Z,Proud of our teams that work day in and day out supporting law enforcement on the front lines.,34,755,3.9K
@cz_binance,2023-04-07T05:36:44.000Z,"1. Education. More than 2 meetups per day, including weekends.",569,479,2.7K
@cz_binance,2023-04-06T21:39:23.000Z,Proud of our teams that work day in and day out supporting law enforcement on the front lines.,34,755,3.9K
@NoahBPerlman,2023-04-06T17:50:00.000Z,"Compliance is one of the most important yet misunderstood areas in crypto.

At #Binance we have a deep roster of world-class compliance talent. So the team sat down to bust the biggest misconceptions of our industry. Part 1/6 in the series here.",336,239,992
@cz_binance,2023-04-06T17:16:25.000Z,Interesting article.,785,739,3.7K
@cz_binance,2023-04-06T14:58:23.000Z,"Who is the guy that put the #bitcoin whitepaper on every Mac?

I want to buy him a drink in person.",2.3K,3.2K,21K
@cz_binance,2023-04-06T14:14:05.000Z,There are some misinformation (and confusion) about #Binance Australia. requested to cancel the derivatives license yesterday. The platform had exactly 104 users as of yesterday. will CONTINUE to operate the spot exchange in AU. ,967,1.2K,6.2K
@cz_binance,2023-04-06T08:50:53.000Z,"Blockchain/crypto is a neutral technology to improve efficiency and reduce costs of transactions. And people worry about (regulating) that.

AI is a technology that may take over our world and make us irrelevant. And no one is worried. I am pro AI, as I am pro innovation. But…",995,1.4K,5.9K
@cz_binance,2023-04-05T20:57:53.000Z,"There are more than 56 million millionaires in the world, and only 1 million people with more than 1 bitcoin. Do the math.",1.5K,2.4K,11K
@cz_binance,2023-04-05T05:20:49.000Z,"We need more DEXs. Pancake has most of the users. Uni has most of the TVL. That's still ""too centralized""... (I know, imagine that coming from me. )  Need more options.

PancakeSwap v3 Now Live on BNB Chain, Ethereum",66,2.5K,9.2K
@PatrickByrne,2023-04-04T20:55:27.000Z,Let me know. I’m all ears.,283,156,780
@cz_binance,2023-04-04T14:04:17.000Z,"They first write ""news"" about potential rumors, 
then they write ""news"" about the rumors being false. 

People choose to lose credibility over some clicks. ",76,1.3K,8.8K
@binance,2023-04-04T13:13:36.000Z,"$10,000 Giveaway $RDNT is live on #Binance Launchpool!

To enter: Retweet  Follow  &   Stake #BNB or $TUSD in the $RDNT Launchpool  Take the quiz  https://binance.com/en/survey/13f4e3d9d8dd4c26a72ff1866c86bcf6…",2.7K,5.7K,7.3K
@cz_binance,2023-04-04T13:03:22.000Z,There is an interesting section about #Binance in this blog post. Educashion is dumm – ListedReserve,785,634,3.8K
@binance,2023-04-04T11:25:23.000Z,". is thrilled to have  as our first partner of Binance Web3 Services (BWS)!

Enjoy a brand new fan experience: Fanverse Passports  Match Predictions Voting Polls

Learn more and get involved here ",401,294,1.2K
@cz_binance,2023-04-04T09:52:11.000Z,You will only be as rich as your credibility. Don’t destroy it.,2.3K,3.1K,17K
@cz_binance,2023-04-04T08:14:29.000Z,"The Allbridge hacker has returned most of the stolen funds and received a bounty from Allbridge. Our ability to identify who he is likely helped.

A lot of work goes on behind the scenes to increase security of the industry. Stay #SAFU. ",629,821,5.3K
@DonCryptoDraper,2023-04-04T04:57:15.000Z,"I needed 5 min of search to understand:
- the CZ interpol pic is fake 
- the FUD against Binance is engineered on purpose
- Cobie had nothing to do with it

They want your bitcoin don’t panic sell it to them until 1 million.",313,374,1.8K
@cz_binance,2023-04-04T05:00:46.000Z,"The latest Fud was only spread by crypto news outlets and KOLs, likely planted/sponsored by another exchange. Very petty. Hurts the industry and hurts themselves. There are enough external forces attacking us. Our industry needs to unite at this juncture.",2K,3.3K,19K
@cz_binance,2023-04-03T22:38:31.000Z,And these poor guys expect you to counter every false information on the internet. Good luck to them…,319,199,1.5K
@cz_binance,2023-04-03T22:22:43.000Z,"How FUD starts, then…",1.1K,2.1K,8.1K
@cz_binance,2023-04-03T22:15:30.000Z,"If you panic sell on FUD or photoshopped images, well, you aren’t likely to become rich. 

Block the FUD sources.",2.1K,4K,20K
@cz_binance,2023-04-03T21:51:40.000Z,This is a photoshopped image. 4 https://t.co/vE5XlvvuQt,1K,1K,4K
@binance,2023-04-03T20:00:00.000Z,"It's no secret that misconceptions exist regarding #Binance and the crypto industry as a whole.

Let's cover a few.

Watch this video as Binance leaders highlight and disprove some of the biggest myths in the world of crypto ",389,356,1.5K
@binance,2023-04-03T18:02:46.000Z,Twitter looking a little different.,795,831,5.5K
@cz_binance,2023-04-03T15:27:19.000Z,.                                                                                                                        ,3.3K,8.6K,19K
@cz_binance,2023-04-03T15:27:55.000Z,Credit to the interns.,360,231,3.1K
@binance,2023-04-01T13:01:19.000Z,"If you had $3,000 in #BNB, how would you support your community during Ramadan? 

Share your ideas and we'll make one of them a reality! Quote tweet this with #ExchangeWithKindness Follow  and  Fill in this survey form   https://binance.com/en/survey/a990ca239d5149fd82c63287df97209a?ref=AZTKZ9XS&utm_source=BinanceTwitter&utm_medium=GlobalSocial&utm_campaign=GlobalSocial…",1.7K,2.2K,4.2K
@FA_Touadera,2022-06-07T14:35:26.000Z,"#Bitcoin is the blueprint for the new monetary system.

Sound #money.
Apolitical and uncensorable.
Neutral and decentralized.
Guided by the #community.
Orchestrated by code.

A better #currency for a better world. #BTC #CAR",642,951,4.1K
@cz_binance,2023-04-03T11:22:54.000Z,,1.3K,3K,16K
@cz_binance,2023-04-03T11:11:03.000Z,"Bitcoin started in 2009. For the entire year, there were no transactions on the Blockchain other than Satoshi himself. How much value did bitcoin blockchain facilitate last year?

Growth is never easy, or linear.",1K,1.9K,10K
@BNBCHAIN,2023-04-02T18:41:26.000Z,"BNB Chain has identified the Allbridge attacker following on-chain analysis. We are actively supporting the Allbridge team on the fund recovery. The Allbridge team has offered the hacker a bounty.

We'd like to recognize the effort of AvengerDAO in this recovery effort.",372,280,1.3K
@cz_binance,2023-03-31T20:44:24.000Z, to this man/country. The best leaders reduce taxes/fees/costs.,866,1.6K,7.9K
@cz_binance,2023-03-31T14:11:27.000Z,1. Education.,33,513,3.1K
@cz_binance,2023-03-31T09:05:13.000Z,Sharing some public data.  (NOT including http://binance.com) weekly trading volume reached 41% of Coinbase's (global) trading volume last week. An ATH.,1K,1.5K,8.9K
@cz_binance,2023-03-31T08:41:11.000Z,,1.4K,1K,9.9K
@cz_binance,2023-03-30T12:58:31.000Z,"The old tokens wasn't planned to be supported, but... users first.

Notice Regarding the Deposits of Old Radiant Capital (RDNT) Tokens | Binance Support",802,955,4.7K
@cz_binance,2023-03-30T07:46:59.000Z,"1. Education.#Binance Ukraine has launched a new 'Crypto School' in Ukrainian language. Learn crypto and trading through online courses and tutorials for free.

Get started: https://binance.com/uk-UA/land/CryptoSchool…",27,819,4.4K
@cz_binance,2023-03-29T18:38:08.000Z,"Annnnnd… voilà !  
100k NFTs minted in 5 hours only (instead of 12h anticipated)!",968,588,3.1K
@Nauman_Angel,2023-03-29T10:57:59.000Z,"Kudos to #Binance for their recent charitable efforts in Pakistan , providing ration to those in need. It's inspiring to see a company making a positive impact in the world. 

Thank you  & ",276,345,1.8K
@cz_binance,2023-03-29T13:16:49.000Z,Blockchains' transparency make traditional media writing with false narratives look ... false.,1.1K,2K,11K
@cz_binance,2023-03-29T13:11:26.000Z,"Binance’s On-Chain Balance Stands at $64B, Nansen Data Shows.

Blockchain is transparent.#Binance handles billions of both deposits and withdrawals daily. We saw a bit of net outflow yesterday, smaller than ""BUSD"" or ""FTX"" days.",598,1.3K,6.6K
@ki_young_ju,2023-03-29T12:33:12.000Z,"Binance:
Processing deposits and withdrawals for billions of dollars of crypto assets every day

WSJ: 
Traders are pulling billions of dollars from  

People:
Bank run on Binance",238,395,1.6K
@cz_binance,2023-03-29T12:22:19.000Z,"#BinanceBicasso is back. Mint your own AI-generated profile picture for free.

It’s first come, first served. Limited to 100,000 mints. Going live in ~ 5 minutes.

Mint here http://binance.com/en/nft/bicasso",34,639,2.9K
@cz_binance,2023-03-29T12:24:01.000Z,Here's one of mine.,18,387,3.2K
@BinanceAfrica,2023-03-28T17:01:07.000Z,Buying ice cream in Ghana with #Binance Pay,452,572,2.8K
@binance,2023-03-28T13:20:43.000Z,"Introducing #BinanceCampus A first-of-its-kind event, in which we've invited 75 leading online crypto educators from the APAC region to enjoy comprehensive training sessions on industry insights, #Binance products, and more.

Stay tuned as we’ll be sharing all the action ",595,552,3.3K
@cz_binance,2023-03-28T08:06:47.000Z,"This response was sent to Senator Warren, Van Hollen, and Marshall on Mar 16th, 2023 (2 weeks ago).

It has lots of details.",1.3K,2.3K,10K
@BinanceArabic,2023-03-28T06:47:39.000Z,"We are excited to share some photos from the Binance Beach Cleanup in Bahrain & Dubai.

We had a combined number of over 200 people from #Binance employees and community and were able to clean up 70 kilos of waste in Bahrain and 290 kilos in Dubai. #ExchangeWithKindness",281,271,1.8K
@cz_binance,2023-03-27T23:11:48.000Z,"From Bloomberg. The part before the paywall says it all already. The rest of the article is inline.

Matt Levine’s Money Stuff: The CFTC Comes for Binance",784,970,5.2K
@cz_binance,2023-03-27T22:40:38.000Z,My Response to the CFTC Complaint | Binance Blog,3.1K,7K,26K
@cz_binance,2023-03-27T15:17:36.000Z,4,7.3K,5.9K,28K
@cz_binance,2023-03-27T12:17:31.000Z,"While some were panic selling, remember, there is always a buyer on the other side of the trade.",1K,2.1K,12K
@cz_binance,2023-03-27T12:07:40.000Z,You are a NFT.,560,440,2.8K
@cz_binance,2023-03-27T11:55:48.000Z,Binance Opens a Regional Hub in Georgia | Binance Blog,401,613,3.6K
@cz_binance,2023-03-27T05:51:57.000Z,"When one door closes, other ones open.

Chinese banks court crypto firms in Hong Kong | The Straits Times",965,2.2K,10K
@cz_binance,2023-03-26T16:34:44.000Z,It's mathematically impossible to print trillions without inflation. ,2.3K,4.8K,32K
@cz_binance,2023-03-25T19:06:21.000Z,Banks need crypto.,1.8K,4.7K,19K
@cz_binance,2023-03-25T08:39:16.000Z,"Historically, #bitcoin's price increased by 2 digits (100x) every 4 years, so far.

Disclaimer: History does not predict the future. Not a prediction. Not financial advice.",1.2K,2K,9.4K
@cz_binance,2023-03-25T04:14:31.000Z,"Zoom out. #Bitcoin price in 4 year bars/cycles

Jan 2009: $0
Jan 2013: $14
Jan 2017: $1,013
Jan 2021: $34,000
Jan 2025: _________________",2.4K,3.1K,12K
@cz_binance,2023-03-24T17:27:03.000Z,FUD doesn't just happen with western media. A couple of people were spreading FUD that they can get double deposits on Binance during the maintenance. It is not true. 4.,642,647,3.8K
@cz_binance,2023-03-24T13:48:58.000Z,Trailing stops will be disabled for the time being. Existing trailing stops will be cancelled. Users with open trailing stops order will receive a push notification + email. ,754,584,4.1K
@cz_binance,2023-03-24T13:42:23.000Z,"You can cancel orders now. Trading resumes in 20 min, at 6PM Dubai time.

 » Binance Temporary System Maintenance Complete (2023-03-24) | Binance Support",575,844,4.6K
@cz_binance,2023-03-24T13:25:18.000Z,"Est 60 min ish ETA. Our team's doing pre-trading tests now. For those new with us, our resume SOP is roughly as follows:

Announcement with exact times (soon).
Deposit enabled (done now).
Internal transfers enabled (done now).
30 min of cancel-only mode (not yet)
Resume trading…",658,882,4.1K
@cz_binance,2023-03-24T12:36:11.000Z,"Engine 1 is back online. Still need more time to do reconciliations, and for other engines to catch up.

We were a bit unlucky with this bug. Our engines take  hourly snapshots. This bug happened 57 min in. So, replay/reconciliation takes a bit longer.",1K,1K,6.8K
@cz_binance,2023-03-24T12:31:51.000Z,"We communicate more frequently during issues.

Trading halts are P0 all-hands-on-deck issues. All internal meetings cancelled, for 8000+ people. Single focus until full recovery.

My main job is tweeting, while listening in on the dev call. No filter or proof-reads.",432,554,3.8K
@cz_binance,2023-03-24T12:17:38.000Z,"When the biggest exchange halts trading, prices won't move much. If it moves on smaller exchanges, when #Binance comes back, our deeper orderbook will bring the price back, causing those guys to lose money. Traders know this.",310,387,1.9K
@cz_binance,2023-03-24T12:13:54.000Z,"A little trivia while we wait. Debugging. In the 1940s, when ""chip"" circuits still use big transistors. Insects often get in (because it's warm) and short circuit things. Engineers have to periodically remove the bugs, thus debugging.",758,918,6.2K
@cz_binance,2023-03-24T11:58:34.000Z,"Initial analysis indicates matching engine encountered a bug on a trailing stop order (a weird one). Recovering. Est 30-120 min ish. Waiting for more precise ETA. 

Deposits & withdrawals are paused as a SOP (standard operating procedure). Funds are #SAFU. ",1.1K,1.6K,5.7K
@cz_binance,2023-03-24T08:27:39.000Z,#Binance built an Customer Support Center in El Salvador from last year with about 60 staff already. Let's do more!,394,691,4.8K
@cz_binance,2023-03-24T07:19:22.000Z,"Interesting article from  

 » Did The Government Start A Global Financial Crisis In An Attempt To Destroy Crypto?",666,1.3K,5K
@cz_binance,2023-03-24T06:24:12.000Z,4,2.1K,1.8K,12K
@cz_binance,2023-03-23T18:59:04.000Z,"Many things happening. I don't have a smart ass tweet. So, let's keep building.",767,1.3K,9.8K
@cz_binance,2023-03-23T06:43:42.000Z,» America’s banks are missing hundreds of billions of dollars | The Economist,1K,2.3K,9.5K
@cz_binance,2023-03-22T20:19:06.000Z,Protect consumers. Who is doing it? and who isn't?,1K,867,6.6K
@cz_binance,2023-03-22T15:24:39.000Z,"Tell your loved ones to learn about #Bitcoin.

» Is Bitcoin a Store of Value? | Binance Academy",527,806,3.7K
@Cryptoahmeet,2023-03-22T13:00:36.000Z,Are you watching the Ramadan AMA?  session is live now. #Binance #Ramadan #BNB,238,193,1K
@cz_binance,2023-03-22T11:57:42.000Z,"ATH for #Binance Launchpad

» Binance Launchpad for Space ID Tokens Receives Over $2.8B in BNB Commitments",613,946,4.8K
@cz_binance,2023-03-22T10:20:38.000Z,"#bitcoin has no policy change. Still 21m max supply. Stable mathematically.

What's not stable is its price, that's market/demand driven. It's a feature.",813,1.9K,11K
@cz_binance,2023-03-22T06:54:47.000Z,"So, doing things has risks. You could have just stayed status quo...

But, not doing things has bigger risks in the long term. You get left behind.",50,1.1K,7K
@cz_binance,2023-03-21T19:11:15.000Z,"“My” first computer. Dad paid $7000 CAD for this x286, a few months of his salary in 1990. It remains the most expensive computer we/I ever bought. Looking back, it definitely helped start me on the right track. I’m forever grateful. ",2K,2.8K,29K
@BitcoinNewsCom,2023-03-21T17:54:47.000Z,"JUST IN: Congressman Tom Emmer says ""the very ethos of #CBDCs is everything #Bitcoin and  America stand against"" ",166,723,2.6K
@cz_binance,2023-03-21T18:07:56.000Z,Would you believe me if I told you I'm the one snowboarding in this video? ,41,236,2.1K
@cz_binance,2023-03-21T18:53:09.000Z,Interns took over my account… don’t get too excited.,5,33,572
@cz_binance,2023-03-21T18:02:46.000Z,AMA tomorrow. Any questions?,808,329,2.3K
@LeBinanceFR,2023-03-21T16:01:14.000Z," Les opérations que vous allez voir dans cette vidéo ont été réalisées par des professionnels.

N'essayez pas de les reproduire sans votre carte #Binance qui offre jusqu'à 8% de cashback*.

Commandez la vôtre dès maintenant  https://binance.com/fr/cards/",136,137,670
@cz_binance,2023-03-21T15:56:25.000Z,"At #Binance, playing a positive role in the communities in which we operate is important. On that note, we’re thrilled to see the Binance Bahrain  team building event from last week, where they held a Beach Clean Up event! There were over 100 volunteers and they managed to…",416,534,3.8K
@BinanceArabic,2023-03-21T15:00:03.000Z,يتقدم  الرئيس التنفيذي لبينانس بالتهنئة بحلول شهر رمضان المبارك، كلُ عامٍ وأنتم بخير.  #ExchangeWithKindness #تبادل_بالإحسان,440,727,2.6K
@0xFramer,2023-03-21T13:48:07.000Z,"So here it is. The second, and craziest video I've made with Midjourney AI.

""When CZ meets Schwarzenegger"" Starring:  and  1/7",362,1.1K,4.9K
@cz_binance,2023-03-21T12:48:02.000Z,"#bitcoin never fights back, but those who attack it will fail/fall.",563,1.2K,6.3K
@cz_binance,2023-03-21T09:35:02.000Z,"#BUSD, the most fiat-backed stablecoin, audited by big audit firms, regulated by the NYDFS, was forced to wind down (no new minting).

USDC is shrinking in market cap too due to bank closures.

USDT is growing.",36,1.1K,6.9K
@binance,2023-03-20T19:01:33.000Z,"Want to hear something random? 

Our new Verifiable Random Function helps blockchain developers generate random numbers for GameFi projects and other products built with smart contracts.

Take a look at 5 ways you can benefit from Binance Oracle VRFs ",254,252,1K
@binance,2023-03-20T16:04:52.000Z,"Double the kindness this Ramadan We asked people whether they'd accept money in #BNB or double it and give it to someone else. 

Here's how it went.",329,312,1.6K
@cz_binance,2023-03-20T14:43:18.000Z,"Every decade or so, the same banks fail. We keep them alive, then repeat. More costly each time.

Meanwhile, it is incredibly difficult for new banks (to be approved) to enter the market to compete.  New banks are also required to operate in exactly the same way as the old…",871,2.4K,12K
@cz_binance,2023-03-20T12:47:21.000Z,#Binance Gift Card is available now at 5000 Kiosks in Italy through MrPay | Binance News,316,380,2.2K
@cz_binance,2023-03-20T12:38:04.000Z,"If you want to see your colleagues in suits, don't join Binance. Here are some more reasons not to Join #Binance.

And we are hiring.",560,636,4.1K
@binance,2023-03-20T10:05:05.000Z,#Binance is listing  $ARB. https://binance.com/en/support/announcement/c9cae13aa4ed405e97af29da3e509b46…,1.7K,5.4K,14K
@cz_binance,2023-03-20T08:27:19.000Z,"They buy debt, we buy crypto. 

Not financial advice.",976,2.1K,11K
@cz_binance,2023-03-20T08:15:29.000Z,"Based on community feedback.

 » Updates on Daily BNB Balance Calculation for Binance Launchpad Subscription  | Binance Support",11,228,1.6K
@cz_binance,2023-03-19T22:37:13.000Z,"#bitcoin almost died, but…",2.3K,1.9K,15K
@cz_binance,2023-03-18T14:45:59.000Z,"Mindset is everything. 

Don't say: I wish I got in early.
Say: I wish I bought when there was FUD.

Not financial advice. Keep building.",68,3.8K,16K
@cz_binance,2023-03-18T06:29:00.000Z,Holding crypto is tough. It wasn't easy for the people who held on in the past few months. ,2.7K,3.3K,21K
@cz_binance,2023-03-17T22:00:01.000Z,"#bitcoin is volatile, but it never needed a bailout.",1.3K,3.5K,19K
@cz_binance,2023-03-17T21:47:10.000Z,"No one can print #bitcoin out of thin air. 

Mining is a feature.",1.3K,2.8K,16K
@binance,2023-03-17T13:01:35.000Z," $7,000 Giveaway  $ID is coming to #Binance Launchpad!

To enter: Retweet  Follow  &   Subscribe to $ID launchpad  Take the quiz below",4.5K,19K,18K
@cz_binance,2023-03-17T12:39:24.000Z,"I didn't see ""... but #bitcoin is not a store of value..."" narrative in the past week. ",43,880,6.8K
@cz_binance,2023-03-17T07:28:13.000Z,1:1 reserves. Problems go away. ,502,1.2K,9.9K
@cz_binance,2023-03-17T07:44:09.000Z,"a few more crazy ideas:

2. don't lend out customer money to make money. let VCs do that.

3. no revenue? charge a transparent fee for your services, like facilitating transactions(tx).

5. tx cost too high? use blockchain tech to lower your costs.

Keep business simple. ",243,645,5.1K
@elonmusk,2023-03-17T06:18:40.000Z,The inefficiency of the set of heterogeneous resource allocation databases we call money is astounding,943,945,7K
@cz_binance,2023-03-17T06:31:02.000Z,Build.,2.3K,1.9K,12K
@cz_binance,2023-03-16T14:47:02.000Z,When launchpad?,45,792,3.7K
@binance,2023-03-16T14:00:28.000Z,"We're now live with #BinanceTalks AI & Web3

Watch to win your share of $1000!

How to win: RT this tweet Watch using the link below Reply to this tweet with your learnings

We'll pick the 10 most in-depth replies to win!

Watch here ",696,945,1.8K
@cz_binance,2023-03-16T11:00:30.000Z,Choice is yours:,1.2K,1.2K,4.2K
