Handle,Timestamp,Content,Comments,Retweets,Likes
@sunyuchentron,2023-04-25T14:38:48.000Z,希望 #火必一姐 第三季可以到线下举办，希望这个具有 #Web3 特色、火必特色以及区块链特色的Web3新女性活动越办越好。,77,15,94
@trondao,2023-04-24T15:05:55.000Z,"#TRONICS, we have identified this mysterious creature..it’s the #TRON BULL! Thanks to everyone, we have tracked him to Austin, Texas for #Consensus2023.

The team is en route! ",38,57,189
@trondao,2023-04-21T03:47:46.000Z,"#TRON is hosting a special event and you won't want to miss out on this! We're taking things to a new height where we'll be enjoying the best view of Austin, TX. There may also be a surprise moment..#TRONWhaleNight2023 https://lu.ma/tronwhalenight23…",35,43,182
@justinsuntron,2023-04-24T09:00:54.000Z,不见不散！,88,22,120
@HTX_Global,2023-04-21T15:39:06.000Z," Huobi launch the Awesome Welcome Bonus!  Ultra low threshold, sign up to grab $60 Airdrop! Complete Beginner's tasks ＆ win up to $5672!

Only for the first 5,000 users! Hurry!
Register now>> https://huobi.com/support/en-us/detail/24936309815817…",96,49,197
@justinsuntron,2023-04-24T08:57:53.000Z,现在注册http://huobi.com还来得及吗 ,199,34,199
@tusdio,2023-04-24T07:55:50.000Z,Enjoy the juicy #APY of 18.04% with the new #TUSD 2Pool on .2Pool LP (TUSD + USDT)Click here to start staking: https://sun.io/?lang=en-US#/stake…,33,16,81
@DeFi_JUST,2023-04-24T06:42:14.000Z,"#JustlendDAO in the last 7 DaysUAW                  961                +24%Transactions  2.96k          +20.63%Volume           $4.59M        +38.65%

Data source",25,9,57
@trondao,2023-04-23T21:00:31.000Z,"#TRON DAO was a Platinum Sponsor at #NFTNYC2023, and 12 members of the leadership team were there. Three of them even spoke on the Main Stage. Want to know what we actually did? Hit the link in the next tweet of the thread… ",25,36,151
@justinsuntron,2023-04-21T15:48:40.000Z,. already has a full set of crypto derivative licences in BVI since 9/9/2022. Happy to see  is joining the club!,60,46,329
@justinsuntron,2023-04-21T15:49:35.000Z,Please check:,24,10,77
@justinsuntron,2023-04-21T13:28:22.000Z,"Rumor has it that the crypto market and ETH price are down because  ended things with his girlfriend. For the sake of the crypto industry, I volunteer to introduce him to a new partner! Let's get things back on track!",523,462,2.8K
@justinsuntron,2023-04-21T12:12:46.000Z,"Say goodbye to expensive energy rental costs!
JustLend DAO’s Staked #TRX & Energy Rental are here, transforming the #DeFi landscape on the #TRONNetwork like never before!",56,53,288
@BitTorrent,2023-04-21T10:31:06.000Z,"Welcome #FilDA to join in BitTorrent Chain ecosystem! deposits, loans, and token mining will be available on #BTTC on April 26.",46,81,353
@justinsuntron,2023-04-21T03:14:44.000Z,See you on Mars,233,62,455
@sunyuchentron,2023-04-20T10:08:15.000Z,祝贺晋级的十位女神！4月24日总决赛见！,96,18,93
@Mdextech,2023-04-20T08:49:38.000Z,"#MDEX Will Officially Deploy #BitTorrent with a total reward of $180,0002023.4.24, 12:00 (UTC) Welcome to trade on: https://mdex.comFull details: https://bit.ly/41pVfDi",32,62,189
@justinsuntron,2023-04-20T02:46:16.000Z,"Join me in ’s Telegram group for an insightful discussion on the features of Staked #TRX & Energy Rental on JustLend DAO.
Let’s explore the future of #DeFi together!",62,31,163
@justinsuntron,2023-04-19T15:18:23.000Z,Crypto should be treated as property in Hong Kong ,63,85,492
@justinsuntron,2023-04-19T15:04:31.000Z,$STRX/ $TRX pool is now available on http://sun.io and http://sunswap.com V1/V2!  Enjoy!,84,52,291
@justinsuntron,2023-04-18T06:21:42.000Z,Not bad at all…,170,62,266
@paoloardoino,2023-04-17T17:07:11.000Z,81B #USDT,107,124,479
@tusdio,2023-04-17T10:04:09.000Z,"Wondering how to download and review the #TUSD real-time audit report in just three simple steps?Follow these instructions:Head over to our homepage at https://tusd.ioClick on ""Real-Time Reserves.""Click on ""Download Report,"" and you're done!",83,88,778
@justinsuntron,2023-04-17T12:00:26.000Z,Try Energy Rental on  http://justlend.org! #STRX will be a good choice for liquid staking on #TRON!,117,78,246
@CoinMarketCap,2023-04-14T20:30:00.000Z,"#CMCStats: Weekly L1/L2 by Total Value Locked Here are your Top 10 Layer 1/Layer 2 projects & their stats during the past 7 days. 

Any surprise here? #Ethereum #Tron #BSC #Arbitrum #Polygon #Optimism #Avalanche #Fantom #Mixin #Cronos",236,154,459
@justinsuntron,2023-04-14T18:01:33.000Z,关注  小耳朵  有福利！我真心话大冒险输了，大家抓紧关注，小耳朵老板和小耳朵。,407,87,813
@justinsuntron,2023-04-14T17:23:31.000Z,"#HuobiNight was a blast!Props to   for organizing an amazing event, and a special shoutout to our stunning hostess , who made the night even more memorable! ",182,96,641
@HuobiGlobal,2023-04-14T13:59:00.000Z,快来#火必之夜和全世界的Web3er 聊天~~此时此刻，香港就是Web3 的中心#HuobiNight #HongKong,56,30,96
@justinsuntron,2023-04-14T05:29:03.000Z,Shout-out to  &  for an unforgettable evening in #HongKong with amazing friends!Loved discussing #blockchain and how Hong Kong is paving the way for the future of the #crypto space.,171,88,540
@justinsuntron,2023-04-13T17:40:27.000Z,4 ,337,98,1K
@tusdio,2023-04-12T12:17:15.000Z,"#TUSD Official Announcement!We're delighted to announce that $TUSD is now natively launched on .Token Address: 0x40af3827F39D0EAcBF4A168f8D4ee67c121D11c9For more details, read the full article!",203,288,1K
@HuobiGlobal,2023-04-11T07:38:08.000Z,Web3女神 将主持414 #Huobi 香港之夜Huobi 全球顾问委员会委 携手   Web3女神小耳朵Nina，一起见证东方力量的崛起 关注  点赞+转发，4/13抽取100人每人10U（1杯奶茶+1盒炸鸡）,361,989,978
@BNBCHAIN,2023-04-12T20:00:01.000Z,"Welcome to the BNB Chain family,  TUSD is the world’s first stablecoin to offer 24-hour live on-chain attestation. Read the article below for full details on this exciting launch!",44,43,183
@justinsuntron,2023-04-13T07:39:20.000Z,#TRON #USDT #BTC #ETH has been integrated into Hong Kong  ATM ,160,316,1.2K
@justinsuntron,2023-04-12T16:13:13.000Z,Love the vibe at #BinanceNight and enjoyed the awesome boat tour with amazing people!Let’s keep BUIDLing together! ,229,126,1K
@justinsuntron,2023-04-12T10:51:53.000Z,Excited for the kicking off of #Binancenight  Looking forward to discussing Hong Kong’s thriving #crypto ecosystem and the future of decentralized finance. See you at Victoria Harbor!,238,182,1.3K
@justinsuntron,2023-04-12T05:10:23.000Z,火币  诚邀凉兮 参加14日晚的香港火币之夜，全额承包凉兮头等舱机票五星级酒店全部费用，我会与小耳朵，凉兮共进晚餐，希望能够碰撞出不同的思路，共创香港区块链新时代！ https://twitter.com/liangxied/status/1645791951860699143…,456,108,584
@SwftCoin,2023-04-11T18:48:54.000Z," New Listing! We are excited to announce that SWFT AllChain Bridge now supports  Chain and has officially listed $BTT (BTTC) on our platform!#BTTC provides cross-chain service between heterogeneous blockchains, providing a quicker, more cost-efficient, and more…",25,59,160
@justinsuntron,2023-04-11T18:34:13.000Z,I was deeply touched by the fact that we were able to host such a remarkable event in Hong Kong. Our ultimate goal is to host cryptocurrency events in Beijing and Shanghai and I am confident that we will be able to achieve it in few years.,245,211,1.2K
Nina 小耳朵 @iPollo,2023-04-11T05:52:47.000Z,"相聚香江，周五与 #Huobi火必   一起见证东方力量的崛起PS，我是当晚的主持人哟～～
欢迎小伙伴前来参与",149,30,210
@justinsuntron,2023-04-11T17:40:10.000Z,4,505,359,2.4K
@cz_binance,2023-04-11T17:39:29.000Z,"4

Not for myself. Just really sad to see people spreading FUD in the industry. I unfollow / block them.",101,1.5K,9.4K
@justinsuntron,2023-04-11T16:01:59.000Z,"With my mentor in Hupan University, former CSO of Alibaba group.",349,122,1.4K
@justinsuntron,2023-04-11T15:40:50.000Z,见了小耳朵... ,363,96,871
@justinsuntron,2023-04-11T15:30:51.000Z,一下飞机就有人抢单了... ,385,110,1.1K
@justinsuntron,2023-04-11T13:22:14.000Z,. &  in HK  不见不散！,168,82,515
@coinsph,2023-04-11T10:00:56.000Z,"Our $TRX #LearnandEarn has officially begun! Find daily facts on our social pages, then complete the Telegram Quiz on Sun, Apr 16, 9AM for a chance to win P100 in $TRX 

Learn about  on Coins Academy: http://bit.ly/426udS9",31,63,150
@justinsuntron,2023-04-11T13:04:06.000Z,Arrived HK ,646,239,2.5K
@justinsuntron,2023-04-11T07:42:31.000Z,火币之夜不见不散！,221,65,330
@justinsuntron,2023-04-10T15:42:11.000Z,#Bitcoin price is now live on Douyin 抖音 （ in China）,141,122,536
@NOW_Wallet,2023-04-10T09:55:32.000Z,"NOW Wallet Adds Support for Tron Staking 2.0 #Tron Staking 2.0 is a game-changer for the  ecosystem, providing rewards up to 8% APR and a flexible staking period!

Stake, buy, swap, and store $TRX in NOW Wallet: http://bit.ly/StakeTRXNOW",46,46,170
@sunyuchentron,2023-04-10T10:02:02.000Z,一季度结束了，给公众披露集团的财务状态来提升透明度，Q1市场处于熊市，火币为主交易所业务处于整合状态，集团收入为1.5亿美元，支出为1.2亿美元，录得3000万美元盈利。一季度采取大量降本增效的措施，保守预测二季度收入为1.87亿美元，支出为7600万美元，1.11亿美元季度盈利。,267,66,224
@trondao,2023-04-10T08:56:27.000Z,"Fascinating insights shared by  at #Foresight2023HK on how DeFi & CeFi can powerfully complement each other, unlocking enormous potential for Hong Kong’s financial landscape.",78,58,167
@justinsuntron,2023-04-10T09:21:23.000Z,这个Web 3.0妹子是谁，想要邀请她参加火币一姐Web 3.0新女性选美大赛，直接保送二十强，私信我,854,374,1.8K
@justinsuntron,2023-04-10T09:01:17.000Z,按捺不住思乡之情，最终还是fomo了，预计明天到香港,611,114,642
@trondaoCN,2023-04-10T08:02:36.000Z,波场 #TRON 创始人孙宇晨线上参加「FORESIGHT 2023」年度峰会主题圆桌论坛的图集来啦！在对话中，孙宇晨表示，DeFi和CeFi很互补，目前在这两个领域均有布局。他同时强调，香港的想象空间是巨大的，是一定要布局的。,32,19,69
@tokenterminal,2023-04-09T14:15:16.000Z,"Protocols with the most daily active users Tron
BNB Chain
Bitcoin
Polygon
Ethereum
Arbitrum
Litecoin
Solana
PancakeSwap
Optimism
Starknet
Uniswap
NEAR
Avalanche
Fantom
Stargate
OpenSea
0x
Flow
Lens
Osmosis
Cosmos Hub
MultiversX
Ronin
SushiSwap",131,88,261
@coinsph,2023-04-10T04:00:20.000Z,"Learn  , Earn $TRX  Join our #LearnandEarn to win ₱100 in $TRX! How to join?  Complete Gleam tasks  http://bit.ly/trxlearnandearn Look for daily fun facts on  socials Ace quiz on  Telegram

Learn more: http://bit.ly/434y0jA",135,701,441
@justinsuntron,2023-04-10T05:35:56.000Z,"Hong Kong’s #Web3 commitment shows how vital it is to have a long-term vision & embrace innovation, even in uncertain markets.

Just like the strongest projects in history, #TRON will continue to strive & contribute to the economy!",120,107,436
@ulywang,2023-04-10T04:24:14.000Z,Key points from my interview with  : https://ftchinese.com/video/4080?topnav=stream…,34,16,61
@MessariCrypto,2023-04-08T00:00:07.000Z,"1/ Another Quarterlies season kicked off this week w/ the releases of our State of , , , , &  Q1 23' reports.

Below you can find individual highlights and FREE access to the full reports.",22,24,108
@TronixTrx,2023-04-07T15:52:45.000Z,Google Trends' graph clearly shows that #TRON (TRC-20) has outperformed #Ethereum (ERC-20) in terms of search popularity ,89,73,339
@trondao,2023-04-07T07:09:27.000Z,"𝐄𝐗𝐂𝐈𝐓𝐈𝐍𝐆 𝐍𝐄𝐖𝐒#TRON Stake 2.0 is 𝗟𝗜𝗩𝗘!

Embark on a 𝘁𝗿𝗮𝗻𝘀𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝘃𝗲 journey with #TRON, featuring enhanced resource & vote management on the #TRONNetwork!

Explore what’s fresh in Stake 2.0",37,75,214
@Ledger_Support,2023-04-07T07:28:38.000Z,"1/5  Attention #TronNetwork users - Stake 2.0 is officially live on . Exciting times for the community! 

However, Ledger Live doesn't support it yet. 

Don't worry, we have a solution for you to keep managing your $TRX stakes with your Ledger

Read on ",20,26,102
@CryptoWinds1,2023-04-07T07:11:52.000Z,"According to  

It is better to have held #TRX or $USD for this past year.  Way better to hold TRX because  has a solo stake 11% return while you wait. 

In the recent 3 months, it's better to have moved from #TRX into #BTC. https://messari.io/asset/tron",34,22,73
@0xngmi,2023-04-07T03:05:30.000Z,"Seeing a lot of people talking about USDT mcap quickly falling by billions

At defillama we collect on-chain data for all the chains where USDT is deployed to and we're not seeing that drophttps://defillama.com/stablecoin/tether… (data is updated hourly)",26,37,188
@trondao,2023-04-06T21:14:53.000Z,"$USDD holders remain unfazed despite market volatility in Q1'23.

""The number of holders (#USDD) consistently remained above 130,000 in Q1’23."" Read through the full  report. https://messari.io/report/state-of-usdd-q1-2023…",42,40,153
@MessariCrypto,2023-04-06T14:00:08.000Z,"Make smarter investment decisions with our dedicated Asset Pages.

We provide comprehensive qualitative coverage on projects like TRON, including in-depth research, curated project events and updates, news, and dedicated project profiles.",19,29,86
@trondao,2023-03-31T21:30:23.000Z,"Don't miss our Twitter Space with !

We'll see you there!!  April 5th 9am PT / 12PM ET

Set your reminder:",29,109,303
@justinsuntron,2023-04-05T16:52:47.000Z,A tool for FTX customers to query their assets quickly and easily ,60,42,232
@justinsuntron,2023-04-05T16:41:20.000Z,". Exchange has been a trusted name in the cryptocurrency industry for over 10 years, providing a safe, reliable, and compliant platform for trading digital assets. We want to assure our users that Huobi has no intention of changing ownership.",113,120,601
@justinsuntron,2023-04-05T16:42:37.000Z,"We take great pride in our reputation for financial stability and security, and our commitment to maintaining these values has not wavered. We remain fully committed to building our platform and improving our services for the benefit of our customers.",16,16,111
@justinsuntron,2023-04-05T16:43:24.000Z,"We believe in the power and potential of cryptocurrency, and we will continue to work tirelessly to provide a top-tier trading experience that meets the needs of our users, while adhering to the highest standards of security, compliance, and customer service.",8,21,100
@justinsuntron,2023-04-05T16:33:22.000Z,"We have always regarded  as one of our most important partners and will continue to work closely with them on all levels. However, I must point out that in the past week or so, I have not proposed any offer to  regarding the purchase of  , nor have…",189,152,997
@justinsuntron,2023-04-05T16:03:31.000Z,You can now check your  balance on  and  with customer code.,620,320,642
@justinsuntron,2023-04-05T16:10:31.000Z,"As a socially responsible crypto exchange with global influence, Huobi and Poloniex closely follows the FTX case and stands with the affected users. A tool for FTX customers to query their assets quickly and easily ",11,10,79
@justinsuntron,2023-04-05T16:23:42.000Z,I am one of the creditors of FTX and we are committed to working with the community to ensure that both FTX users and creditors can eventually recover as much of their assets as possible. ,23,13,91
@justinsuntron,2023-04-05T16:00:04.000Z,火必已经上线FTX账户查询服务，所有FTX用户可以在火必查询FTX的账户余额，关注FTX交易所的理赔事件最新进展。,69,27,126
@justinsuntron,2023-04-05T02:51:27.000Z,#TRON and #Bittorrent are exploring ways to integrate the ZK Ethereum Virtual Machine (ZKEVM) into its ecosystem. ZK-EVM is a trustless and secure smart contract execution environment that leverages zero-knowledge proofs to ensure the privacy of the transaction data. ,146,214,932
@justinsuntron,2023-04-05T02:52:11.000Z,"However, it’s important to note that any plans for integration are still in the exploratory stage, and there is no guarantee that it will be implemented in the future.",13,32,141
@justinsuntron,2023-04-05T02:52:32.000Z,"#TRON and #Bittorrent are known for their commitment to innovation and pushing the boundaries of blockchain technology, so it’s not surprising that they are exploring new avenues for improvement.",15,35,146
@luganodes,2023-04-04T14:37:36.000Z,"1/
Luganodes has voted yes for the  Network proposal No.84, which aims to improve the flexibility and efficiency of the network resources and voting management by introducing #Stake 2.0Find out more about Proposal #84",26,33,95
@WhaleChart,2023-04-04T09:00:54.000Z,"The number of accounts on the #TRON network has exceeded 150 million according to Tronscan. 

Congratulations ",64,45,295
@Dendorion,2023-04-04T08:12:46.000Z," #Tron's Stake 2.0 proposal voting is live! SRs, can cast their vote now and if successful, the proposal will be activated by Friday.  #cryptonews #Blockchain $trx #trx #tronics 

Follow the vote  ",14,34,98
@TronixTrx,2023-04-03T12:34:00.000Z,"According to , the number of accounts on the #TRON network has exceeded 150 million ",42,76,258
@Dendorion,2023-04-01T17:35:37.000Z," Tron Release Crunch Exciting news for #TRON enthusiasts! The #Stake 2.0 mechanism will fully upgrade the stake system, improving the flexibility of staking and reducing the complexity of user operations. $Trx #TRX #Tronics",47,65,178
@gate_io,2023-03-28T03:30:03.000Z,"#TATuesday #Giveaway: #TRONWhat's the next challenge for #TRX? Chart $TRX as you see fit! https://gate.io/trade/TRX_USDT  Like, RT & @ friendsComment your TA & TRX Price Guess below

JOIN NOW https://gleam.io/t33F7/weekly-tatuesday-campaign-giveaway-march-28-april-3…",220,213,235
@justinsuntron,2023-04-02T16:37:50.000Z,Will get #BNB on #TRON! ,108,144,794
@WatcherGuru,2023-03-31T18:12:46.000Z,"JUST IN: Tron founder Justin Sun offers to buy all 41,500 #Bitcoin from the US Government at a 10% discount.",761,1.7K,9.9K
@justinsuntron,2023-04-01T08:11:24.000Z,#TRON,113,71,362
@justinsuntron,2023-04-01T07:55:00.000Z,"As much as I love a good April Fool's Day prank, I must deny the report that  is seeking a stake buyer.  Rest assured, Huobi is committed to providing our users with a safe, reliable, and innovative platform for trading and investing in cryptocurrency. ",157,87,627
@justinsuntron,2023-03-31T17:58:34.000Z,"US government has announced its intention to sell an additional 41,500 #BTC this year. To minimize the potential impact on the market, I would like to offer to purchase these BTC at a 10% discount for an OTC deal.",938,1.2K,6.8K
@CurtisSChin,2023-03-31T14:25:48.000Z,"#Singapore : At our Asia Summit last year, I asked Justin Sun about his then ambassadorship from #Grenada. ICYMI, watch it here https://milkeninstitute.org/video/justin-sun-industry-disruptors…Now read this, via  & : Huobi’s New Boss Shakes Up #Crypto Firm With #China Planhttps://wsj.com/articles/huobis-new-boss-shakes-up-crypto-firm-with-china-plan-94d65efb…",40,37,181
@justinsuntron,2023-03-31T13:50:27.000Z,"As my term as the Ambassador of Grenada to the World Trade Organization () comes to a close, effective 31 March 2023, I want to express my gratitude for the wonderful experiences and the amazing support that I have received during my time here.",916,174,770
@justinsuntron,2023-03-31T13:56:49.000Z,"In conclusion, I want to reiterate Grenada's commitment to the multilateral trading system and our desire to see a WTO that is modern, transparent, and inclusive of the developmental interests of all members, particularly developing and least developed countries.",11,11,96
@justinsuntron,2023-03-31T13:57:33.000Z,Thank you for the wonderful memories and experiences that I have gained during my time at the .,27,9,112
@justinsuntron,2023-03-31T13:56:13.000Z,"I would like to express my sincere appreciation to all the WTO members, our partners, colleagues, and particularly to DG of WTO Dr. Okonjo-Iweala  for her support and collaboration during my tenure.",4,9,57
@DNONews,2023-03-27T21:30:31.000Z,PM Skerrit not perturbed by SEC charges against Justin Sun,20,19,87
@anna_tutova,2023-03-30T18:22:56.000Z,"Watch   in our documentary : http://youtu.be/jP5W8PmyC1c along with    

“I think: in 2-3 years we will see more  states provide a very clean framework to legalize #Bitcoin”

The filming was exactly 1 year ago",33,44,177
@justinsuntron,2023-03-30T16:14:41.000Z,"Posted about our ambitious goal of $60 billion 2 weeks ago. Since then, we've faced countless challenges but our determination remains strong!  Proud to announce we've almost reached 50 billion! Rethinking our 2023 target-60 billion is too modest. Let's aim for $100 billion!",232,167,659
@justinsuntron,2023-03-30T14:07:56.000Z,"#TRONDAO is evolving into a brighter future! Embrace enhanced PoS participation, smart contract integration & our thriving community!Make an impact - share your thoughts on Githubhttps://github.com/tronprotocol/tips/issues/519…Together, let's shape the future of #crypto! ",66,76,323
@trondaoCN,2023-03-30T11:00:18.000Z,"波场网络迎重大升级，#TRON Stake 2.0即将重磅开启！届时将显著提高波场网络资源和投票管理的灵活性！值得注意的是，Stake 2.0开启之后, 现有Stake 1.0质押获得的资源和投票继续有效，已经质押的 #TRX 也能正常赎回。但是，特别注意，届时仅能通过Stake 2.0方式质押新的TRX。",21,16,72
@AtomicWallet,2023-03-29T12:46:13.000Z," NFT token by   is now supported on Atomic! Manage & exchange $nft, all in a non-custodial manner!",26,36,163
@HuobiGlobal,2023-03-29T14:02:00.000Z,"针对近期市场上的一系列不实传闻和蓄意抹黑 #火必 的言论，我们今天特占用大家一点时间，做一次坦诚的沟通和澄清。

Web3的世界很大，我们呼唤理性的声音，更期待真正愿意陪伴火必共同成长的长期主义者。为此我们将准备20×1000USDT小礼物，以表感谢和支持。…",2.3K,1.5K,1.2K
@defi_sunio,2023-03-28T16:39:43.000Z," Happy to announce that the mining pools on the #SUN Platform are now back to normal

We sincerely apologize for any inconvenience caused during the recent downtime, and we reassure you that all funds are SAFUKeep enjoying your high yield on http://SUN.io",23,28,122
@justinsuntron,2023-03-28T16:06:57.000Z,"Dear http://Sun.io Community,
We are happy to announce that our mining pools are now back to normal, and we have taken all necessary measures to ensure the safety and security of our users’ funds. We apologize for any inconvenience caused during the recent downtime.",111,42,300
@justinsuntron,2023-03-28T16:07:40.000Z,"We invite you to continue enjoying the high yield that http://Sun.io pools offer and look forward to providing you with a seamless and secure experience.
Thank you for your support and trust in our platform.
Best regards,
The http://Sun.io Team",14,6,71
@justinsuntron,2023-03-28T16:08:19.000Z,Just help http://sun.io team to post their announcement.,13,11,68
@blockbankapp,2023-03-28T08:48:35.000Z,New Listing Alert!The  #DeFi wallet now supports  and  $NFT on #TRON network.Experience fast and secure decentralized transactions with our user-friendly #DeFi wallet!Download now!https://bbank.onelink.me/s0LE/ddbitvnm,44,68,179
@justinsuntron,2023-03-28T07:52:02.000Z,"Hong Kong regulators support #crypto firms with banking services, driving adoption of #cryptocurrency and #blockchain.

One step closer to a decentralized financial system. Cheerios to Hong Kong for leading the way!",213,296,1.3K
@TronixTrx,2023-03-27T18:03:12.000Z,"If #TRON becomes a country  it will be the 9th most populous country in the world with 149,141,037 citizens (total accounts in the network) ",60,85,436
@justinsuntron,2023-03-27T16:54:17.000Z,4,544,236,1.9K
@justinsuntron,2023-03-27T16:42:50.000Z,1) what,348,533,3.2K
@justinsuntron,2023-03-27T07:56:06.000Z,"HK’s Bank of Communications, Bank of China, & Shanghai Pudong Development Bank are now welcoming #crypto firms.

Sales reps actively engaging with crypto companies, offering services. Thrilled to witness this dynamic shift in #Blockchain & #Finance!",197,410,1.6K
@justinsuntron,2023-03-27T03:19:43.000Z,,282,122,919
@justinsuntron,2023-03-24T17:41:16.000Z,Looking forward to the resumed human flight #SeaOfStars2024 ,150,41,277
@justinsuntron,2023-03-24T15:25:35.000Z,对于火币发展的思路，终究还是要把平台本身做起来，关键是每日入金，交易人数，交易量，平台深度，这些数据起来了，自然平台收入，平台币销毁都会跟着起来。例如TRX现在每天日活200万全世界第一，一年销毁70亿TRX，协议收入这么高，想跌都难，是这个道理吧。长期币价坚挺，收入高，数据好是硬道理。,583,73,460
@sunyuchentron,2023-03-24T14:53:46.000Z,火币个人感觉是到底了，昨天SEC疯狂输出，平台净出金才3000万美元（前些日子每天净入金2000万美元，SEC一波积累五年的输出，白干一天半吧），今天黑子又是一波疯狂输出，搞了一波提币运动，竟然净入金700万。黑子该黑的也算是黑完了，安心交易吧。黑无可黑，跌无可跌，只能暴涨了。,717,117,327
@sunyuchentron,2023-03-24T06:09:37.000Z,以上的话不作为平台立场，只是我的一些个人看法：平台从来不鼓励用户高杠杆或长期使用杠杆做空或者做多，数字货币波动极为剧烈，这种策略长期以为一定是100%失去全部本金，这是数学策略本身决定的。做对方向财富自由，做错方向维权平台的路也是走不下去，因为平台的模式是手续费模式，不与用户对赌。,679,112,285
@justinsuntron,2023-03-23T16:43:49.000Z,Is there someone I can reach out to for inquiries regarding  wallet?,231,67,485
@justinsuntron,2023-03-23T11:47:25.000Z,I use  all the time. What about you?  #TRON #USDT,190,175,777
@iMePlatform,2023-03-23T07:31:27.000Z,"The  network is available in iMe app for Android and iOS users!Send $TRX $USDT $ETH $USDC $TUSD $HT right in your #Telegram chats or even by #twitter handleUse our secure, non-custodial #multichain iMe Wallet to manage #TRC20 crypto seamlessly in two clicks",36,89,216
@TronixTrx,2023-03-21T12:58:00.000Z,"According to the , #TRON is the leading network in most countries of the world  especially in Asia and Africa, outperforming #Ethereum ",72,155,490
@justinsuntron,2023-03-23T08:37:55.000Z,巨大的泵,858,280,1.1K
@Intuit_Trading,2023-03-22T21:07:04.000Z,What the SEC is suing Justin Sun for is what every crypto developer does to some extent. This is more than just an attack on #TRX it's an attack on all of #crypto. Every founder is now on notice that they're in violation of securities laws if they have done any marketing at all,53,67,287
@justinsuntron,2023-03-23T06:26:14.000Z,"I want to make it clear: I have no enemies. #TRON's mission is to create a better, more decentralized world for all 8 billion people on earth - even those who oppose us. We are steadfast in pursuing our dream, not because it's profitable, but because it's the right thing to do.",516,323,1.7K
@justinsuntron,2023-03-23T03:21:02.000Z,"The SEC’s civil complaint earlier today is just the latest example of actions it has taken against well known players in the blockchain and crypto space. We believe the complaint lacks merit, and in the meantime will continue building the most decentralized financial system.",578,459,2.2K
@justinsuntron,2023-03-23T03:22:03.000Z,We are eager to collaborate with governments and regulatory bodies globally that are dedicated to establishing transparent guidelines for regulating and working with the cryptocurrency industry given the important role it can play.,42,54,470
@justinsuntron,2023-03-23T03:22:30.000Z,"Most recently, for example, Dominica adopted #TRX and #BTT as legal tender.",83,80,587
@justinsuntron,2023-03-22T07:50:38.000Z,"A new record high for #TRC20-#USDT! With a 43.1B circulating supply, #TRC20-#USDT now holds the top spot among #stablecoins.#TRC20-#USDT serves as a crucial gateway for people to access blockchain technology and will continue to reshape and enhance daily life worldwide.",197,109,550
@trondao,2023-03-22T06:31:39.000Z,"Huge milestone achieved with #TRC20-#USDT circulation reaching its highest ever!#TRC20-#USDT has undeniably become the go-to choice for #StableCoin users, showcasing the growing trust and adoption of the #TRONNetwork.",51,95,273
@HuobiGlobal,2023-03-19T12:14:08.000Z,"目前火必Huobi 已经开启支持 $ARB 充值，用户收到空投后可按Huobi的【防女巫教程】进行充值，切记要查阅教程。Huobi支持100个子账户地址充值，为所有交易所中最多的，大家可以放心充值！

关于Huobi 平台的$ARB 【防女巫充值教程】：
情况 https://huobi.com/zh-cn/subaccount/add-batch……",61,20,60
@justinsuntron,2023-03-21T13:36:14.000Z,Total 5 B #USDT on #TRON.,122,87,516
@justinsuntron,2023-03-21T05:17:15.000Z,"I’m thrilled to see #HongKong’s commitment to supporting its development. With a comprehensive support system for VA and Web3 startups, HK is well-positioned to be a leading hub in Asia.Looking forward to seeing more innovation and entrepreneurship!https://info.gov.hk/gia/general/202303/20/P2023032000278.htm…",103,106,510
@TronixTrx,2023-03-20T18:21:42.000Z,#TRON continues to deflate daily  achieving a decrease in its total supply by more than 10% ,76,112,495
@ArkhamIntel,2023-03-20T17:03:27.000Z,"Arkham is excited to announce a partnership with !

TRON will be added to the Arkham platform, representing yet another significant step toward building our vision for ‘Total Crypto Intelligence’ across all blockchains

Please read the announcement below for more details!",24,75,262
@justinsuntron,2023-03-20T14:19:41.000Z,1 B #USDT on #TRON,142,92,680
@CoinMarketCap,2023-03-20T02:30:00.000Z,"#CMCStats: Weekly #L1/#L2 by Total Value Locked #Ethereum still holds its Top position this past week, followed by #Tron & #BNBChain       @avalancheavax   ",112,116,415
@justinsuntron,2023-03-19T15:46:35.000Z,.'s bid for  falls short. I would like to propose my own offer of $1.5 billion to acquire Credit Suisse and integrate it into the Web3.0 world. Switzerland has been one of the most crypto-friendly countries in the world.,1.2K,2.5K,8.2K
@justinsuntron,2023-03-19T15:48:10.000Z,"By acquiring Credit Suisse and transforming it into a crypto-friendly financial institution, we can create a new standard for financial innovation that benefits everyone.",26,67,771
@justinsuntron,2023-03-19T15:49:13.000Z,"By acquiring Credit Suisse and integrating it into the crypto-friendly financial landscape of Switzerland, we can leverage the country's progressive policies and position ourselves as a leader in financial innovation.",62,60,761
@justinsuntron,2023-03-19T15:47:47.000Z,"As we move towards a more digital and decentralized future, it's crucial that traditional financial institutions adapt and evolve to meet the needs of their customers.",8,36,562
